iter	RMSE
4338	0.7623760701
4339	0.762371333
4340	0.7623684257
4341	0.7623663935
4342	0.7623639328
4343	0.7623612765
4344	0.7623556936
4345	0.762348472
4346	0.7623449749
4347	0.762343952
4348	0.7623381557
4349	0.7623329982
4350	0.76232049
4351	0.7623170216
4352	0.7623089751
4353	0.7623078973
4354	0.7623058439
4355	0.7622983244
4356	0.7622950237
4357	0.7622913648
4358	0.7622855869
4359	0.7622815837
4360	0.7622803512
4361	0.7622782621
4362	0.7622720845
4363	0.7622656109
4364	0.762259112
4365	0.7622528502
4366	0.7622516659
4367	0.7622509882
4368	0.7622437333
4369	0.7622420383
4370	0.762236967
4371	0.7622341155
4372	0.7622323086
4373	0.7622295619
4374	0.7622239867
4375	0.7622214968
4376	0.7622160505
4377	0.7622101105
4378	0.762207657
4379	0.7621997418
4380	0.7621989066
4381	0.7621964574
4382	0.7621943863
4383	0.7621874944
4384	0.7621844273
4385	0.7621764118
4386	0.7621723879
4387	0.762169119
4388	0.7621625743
4389	0.7621542199
4390	0.7621526274
4391	0.7621519507
4392	0.7621483325
4393	0.7621462114
4394	0.7621416361
4395	0.7621396041
4396	0.7621338953
4397	0.762126881
4398	0.7621231144
4399	0.7621193897
4400	0.7621157538
4401	0.7621052225
4402	0.762104203
4403	0.7621018478
4404	0.7620975548
4405	0.7620967067
4406	0.762094524
4407	0.7620914914
4408	0.7620912114
4409	0.7620894741
4410	0.7620812617
4411	0.762076989
4412	0.7620685736
4413	0.7620592875
4414	0.7620548971
4415	0.7620485148
4416	0.7620421023
4417	0.7620371413
4418	0.7620289999
4419	0.7620271844
4420	0.7620193724
4421	0.7620149235
4422	0.7620105244
4423	0.7620032681
4424	0.7620019887
4425	0.7619934643
4426	0.7619883136
4427	0.761985682
4428	0.7619756914
4429	0.7619737569
4430	0.7619732986
4431	0.7619686479
4432	0.7619653552
4433	0.76196464
4434	0.761960347
4435	0.7619583292
4436	0.7619556244
4437	0.7619487385
4438	0.7619433437
4439	0.7619386259
4440	0.7619382428
4441	0.7619357729
4442	0.7619255732
4443	0.7619179146
4444	0.7619157092
4445	0.7619098298
4446	0.7619093802
4447	0.7619048304
4448	0.7618966113
4449	0.7618908277
4450	0.7618842338
4451	0.7618792707
4452	0.7618707579
4453	0.7618680357
4454	0.7618590867
4455	0.7618560388
4456	0.7618546267
4457	0.7618501575
4458	0.7618389326
4459	0.761838009
4460	0.7618332315
4461	0.7618285665
4462	0.761823021
4463	0.7618126937
4464	0.7618089496
4465	0.761805646
4466	0.7618008185
4467	0.7617950007
4468	0.7617903672
4469	0.7617834632
4470	0.7617779381
4471	0.7617766054
4472	0.76177205
4473	0.7617590416
4474	0.7617546439
4475	0.7617538979
4476	0.7617504837
4477	0.761743785
4478	0.7617412168
4479	0.7617393299
4480	0.7617344161
4481	0.7617318469
4482	0.7617285771
4483	0.7617166717
4484	0.7617115629
4485	0.761708411
4486	0.7617050278
4487	0.7616951063
4488	0.7616902551
4489	0.7616776465
4490	0.761676336
4491	0.7616707658
4492	0.7616684738
4493	0.7616640593
4494	0.7616619673
4495	0.7616591451
4496	0.7616552144
4497	0.761652145
4498	0.7616490203
4499	0.7616469885
4500	0.7616449123
4501	0.7616429584
4502	0.7616378061
4503	0.7616330646
4504	0.7616238383
4505	0.7616159
4506	0.7616099572
4507	0.7616030283
4508	0.7616017392
4509	0.7616006117
4510	0.7615943099
4511	0.7615925307
4512	0.7615920428
4513	0.7615840736
4514	0.7615783423
4515	0.7615769089
4516	0.7615750943
4517	0.7615729123
4518	0.7615686463
4519	0.7615643427
4520	0.7615605345
4521	0.7615502285
4522	0.7615480912
4523	0.7615443762
4524	0.7615407646
4525	0.7615395176
4526	0.7615374956
4527	0.7615340864
4528	0.7615313222
4529	0.7615275901
4530	0.7615238712
4531	0.7615161499
4532	0.7615154247
4533	0.7615094846
4534	0.7615055268
4535	0.7615044392
4536	0.7614992644
4537	0.7614964925
4538	0.7614943521
4539	0.7614896749
4540	0.7614857437
4541	0.7614852965
4542	0.7614818215
4543	0.7614686957
4544	0.7614649243
4545	0.7614601429
4546	0.761446689
4547	0.7614406024
4548	0.7614349129
4549	0.7614305381
4550	0.7614291016
4551	0.7614220709
4552	0.7614193262
4553	0.7614136654
4554	0.7614101061
4555	0.7614046483
4556	0.7613996719
4557	0.7613972867
4558	0.7613940479
4559	0.7613861412
4560	0.7613842014
4561	0.7613778141
4562	0.7613706448
4563	0.7613653977
4564	0.7613635804
4565	0.7613611954
4566	0.7613607176
4567	0.7613562808
4568	0.7613521624
4569	0.7613477035
4570	0.7613463053
4571	0.7613437145
4572	0.7613337695
4573	0.7613231639
4574	0.7613153019
4575	0.7613115527
4576	0.7613026666
4577	0.7612957317
4578	0.7612929907
4579	0.7612838563
4580	0.7612777428
4581	0.7612773702
4582	0.7612759672
4583	0.7612716014
4584	0.7612675568
4585	0.7612649558
4586	0.7612615347
4587	0.7612564185
4588	0.761246345
4589	0.7612436395
4590	0.7612385079
4591	0.7612371551
4592	0.7612364056
4593	0.7612347305
4594	0.7612318602
4595	0.7612296646
4596	0.7612233056
4597	0.7612166182
4598	0.7612128709
4599	0.7612053184
4600	0.7611997969
4601	0.761195352
4602	0.7611825104
4603	0.7611810612
4604	0.7611787341
4605	0.761172565
4606	0.7611682984
4607	0.7611626521
4608	0.7611602671
4609	0.7611558204
4610	0.7611523747
4611	0.7611442214
4612	0.7611425607
4613	0.7611362594
4614	0.761132903
4615	0.7611303284
4616	0.7611268374
4617	0.7611218172
4618	0.7611186232
4619	0.7611164962
4620	0.7611142407
4621	0.761113547
4622	0.7611034227
4623	0.7610930301
4624	0.7610850763
4625	0.7610806887
4626	0.7610724005
4627	0.7610720232
4628	0.7610695116
4629	0.7610663602
4630	0.7610648544
4631	0.7610624472
4632	0.761052833
4633	0.7610473059
4634	0.7610374537
4635	0.7610305269
4636	0.7610276596
4637	0.7610270293
4638	0.7610256368
4639	0.7610230007
4640	0.7610206632
4641	0.7610174358
4642	0.7610128696
4643	0.7609993018
4644	0.760998071
4645	0.760992741
4646	0.7609885699
4647	0.76098635
4648	0.7609786984
4649	0.7609759165
4650	0.7609670408
4651	0.7609566808
4652	0.7609505455
4653	0.7609488611
4654	0.7609448872
4655	0.7609388053
4656	0.7609362808
4657	0.7609328367
4658	0.7609269578
4659	0.7609251657
4660	0.7609184666
4661	0.7609146749
4662	0.7609110731
4663	0.760906972
4664	0.7609056039
4665	0.7609042038
4666	0.7608992473
4667	0.7608932494
4668	0.7608913671
4669	0.760885641
4670	0.7608779132
4671	0.7608690755
4672	0.7608624806
4673	0.7608545969
4674	0.7608507513
4675	0.7608474656
4676	0.7608408706
4677	0.7608308842
4678	0.7608297713
4679	0.7608261907
4680	0.7608244007
4681	0.7608226527
4682	0.7608202657
4683	0.7608147177
4684	0.7608090557
4685	0.7608078503
4686	0.7608019123
4687	0.7607980954
4688	0.7607971023
4689	0.7607925824
4690	0.7607876942
4691	0.7607831501
4692	0.7607825975
4693	0.7607779973
4694	0.7607769753
4695	0.7607690321
4696	0.7607665861
4697	0.7607542553
4698	0.7607533351
4699	0.7607480144
4700	0.7607362605
4701	0.7607286037
4702	0.7607260905
4703	0.7607244461
4704	0.760717855
4705	0.7607149617
4706	0.7607113549
4707	0.7607080562
4708	0.7607076528
4709	0.7606979769
4710	0.7606964788
4711	0.7606861292
4712	0.7606804986
4713	0.7606710049
4714	0.7606692879
4715	0.7606656159
4716	0.7606638262
4717	0.7606616814
4718	0.7606492005
4719	0.7606452191
4720	0.7606404331
4721	0.7606371112
4722	0.7606328677
4723	0.7606322496
4724	0.7606305028
4725	0.7606264598
4726	0.7606242906
4727	0.7606179403
4728	0.7606175519
4729	0.7606161694
4730	0.7606140143
4731	0.760611191
4732	0.7606095376
4733	0.7606046875
4734	0.7606039725
4735	0.7605967601
4736	0.7605946904
4737	0.7605881388
4738	0.7605855795
4739	0.7605796972
4740	0.760574196
4741	0.7605728156
4742	0.7605689358
4743	0.760567487
4744	0.7605625179
4745	0.7605555682
4746	0.7605512418
4747	0.7605477352
4748	0.7605445092
4749	0.7605384853
4750	0.7605357847
4751	0.7605346308
4752	0.7605321791
4753	0.7605274704
4754	0.7605248292
4755	0.7605207036
4756	0.7605162354
4757	0.7605086535
4758	0.7604985716
4759	0.7604969352
4760	0.7604875169
4761	0.7604867281
4762	0.7604802228
4763	0.7604788059
4764	0.7604765595
4765	0.7604655468
4766	0.7604602353
4767	0.7604568053
4768	0.7604531942
4769	0.7604503277
4770	0.7604411662
4771	0.7604398036
4772	0.7604318995
4773	0.7604270246
4774	0.7604176365
4775	0.7604147844
4776	0.7604130714
4777	0.7604026527
4778	0.7603996406
4779	0.7603913955
4780	0.7603887943
4781	0.7603845878
4782	0.7603820893
4783	0.7603753981
4784	0.7603700496
4785	0.7603684568
4786	0.7603662381
4787	0.7603646605
4788	0.7603639861
4789	0.7603581587
4790	0.7603565391
4791	0.7603500967
4792	0.7603484828
4793	0.7603412632
4794	0.7603387196
4795	0.7603294617
4796	0.7603257065
4797	0.7603248292
4798	0.760322971
4799	0.7603167194
4800	0.7603164619
4801	0.7603106075
4802	0.76030725
4803	0.7603049563
4804	0.7603028074
4805	0.7602995261
4806	0.7602944135
4807	0.7602823337
4808	0.7602773666
4809	0.7602666031
4810	0.7602637939
4811	0.7602589804
4812	0.7602579217
4813	0.7602539602
4814	0.7602475532
4815	0.7602437173
4816	0.7602395695
4817	0.7602347883
4818	0.7602300073
4819	0.7602274338
4820	0.7602200648
4821	0.7602156098
4822	0.760207583
4823	0.7602001596
4824	0.7601959972
4825	0.760195898
4826	0.7601943685
4827	0.7601895715
4828	0.7601813368
4829	0.7601725
4830	0.7601689734
4831	0.7601612288
4832	0.7601602493
4833	0.7601589536
4834	0.7601517496
4835	0.7601460955
4836	0.7601426666
4837	0.7601380678
4838	0.7601305987
4839	0.7601176044
4840	0.7601162478
4841	0.7601131266
4842	0.7601124759
4843	0.7601081354
4844	0.7601053768
4845	0.7601028669
4846	0.7601010897
4847	0.7600992372
4848	0.7600956959
4849	0.7600905762
4850	0.760085855
4851	0.7600830578
4852	0.7600809227
4853	0.7600789083
4854	0.7600760399
4855	0.7600711369
4856	0.7600631416
4857	0.7600585724
4858	0.7600516086
4859	0.7600419522
4860	0.7600372837
4861	0.7600363916
4862	0.7600339946
4863	0.7600267827
4864	0.7600170296
4865	0.7600144108
4866	0.7600129223
4867	0.7599991077
4868	0.7599975016
4869	0.7599972569
4870	0.7599855022
4871	0.759983802
4872	0.7599819412
4873	0.7599760915
4874	0.7599710456
4875	0.7599694031
4876	0.7599638655
4877	0.7599575876
4878	0.7599547167
4879	0.7599511874
4880	0.7599480139
4881	0.759945911
4882	0.7599433708
4883	0.7599411216
4884	0.7599359309
4885	0.7599315674
4886	0.7599289132
4887	0.7599256906
4888	0.759921002
4889	0.7599193354
4890	0.7599151395
4891	0.7599116584
4892	0.7599104925
4893	0.759909158
4894	0.7599050188
4895	0.7598999918
4896	0.7598969495
4897	0.7598920732
4898	0.7598910269
4899	0.7598868906
4900	0.7598816714
4901	0.7598739413
4902	0.7598638684
4903	0.7598566657
4904	0.7598527315
4905	0.7598501806
4906	0.7598476679
4907	0.7598402792
4908	0.7598385572
4909	0.7598256727
4910	0.7598211733
4911	0.7598137167
4912	0.7598133196
4913	0.7598091312
4914	0.7598067788
4915	0.7598038174
4916	0.7597993342
4917	0.7597951879
4918	0.7597903604
4919	0.7597865118
4920	0.7597778924
4921	0.7597742939
4922	0.7597709832
4923	0.7597668436
4924	0.7597637603
4925	0.7597596233
4926	0.759757288
4927	0.7597533878
4928	0.7597439832
4929	0.7597369797
4930	0.7597317228
4931	0.759720375
4932	0.7597119362
4933	0.7597087117
4934	0.75970734
4935	0.7596994537
4936	0.7596923795
4937	0.7596904645
4938	0.759686647
4939	0.7596853104
4940	0.7596779419
4941	0.7596765421
4942	0.7596742643
4943	0.759670269
4944	0.7596682448
4945	0.7596674864
4946	0.759664808
4947	0.7596627435
4948	0.7596562085
4949	0.7596440969
4950	0.7596424428
4951	0.7596395372
4952	0.7596385018
4953	0.7596357514
4954	0.7596331689
4955	0.7596285972
4956	0.7596265322
4957	0.7596234382
4958	0.7596200701
4959	0.7596180499
4960	0.7596102889
4961	0.7596053513
4962	0.7595988076
4963	0.7595970758
4964	0.7595893548
4965	0.7595875645
4966	0.7595846627
4967	0.7595718245
4968	0.7595657801
4969	0.7595648359
4970	0.7595632829
4971	0.7595602971
4972	0.7595461548
4973	0.7595444145
4974	0.7595424077
4975	0.7595389878
4976	0.7595379581
4977	0.7595316552
4978	0.7595308154
4979	0.7595212643
4980	0.7595114058
4981	0.7595020968
4982	0.7594921633
4983	0.7594883616
4984	0.7594841347
4985	0.7594786154
4986	0.7594768703
4987	0.7594752559
4988	0.7594724388
4989	0.7594692225
4990	0.7594632073
4991	0.7594604954
4992	0.759458564
4993	0.7594566678
4994	0.7594559226
4995	0.7594532923
4996	0.7594501279
4997	0.7594491035
4998	0.7594419697
4999	0.7594394648
